"id","source","registration_date","device","country_code","city"
1620,Google Ads,2024-01-15,Android,DE,Berlin
1621,Google Ads,2024-01-23,Android,GB,Birmingham
1622,Google Ads,2024-02-25,iOS,KZ,Shymkent
1623,Google Ads,2024-01-06,Android,DE,Munich
1624,Google Ads,2024-02-24,iOS,KZ,Astana
1625,Google Ads,2024-02-25,Android,RU,Saint Petersburg
1626,Google Ads,2024-02-17,iOS,GB,Birmingham
1627,Google Ads,2024-02-24,Android,RU,Kazan
1628,Google Ads,2024-02-07,Android,DE,Berlin
1629,Google Ads,2024-01-03,Android,US,New York
1630,Google Ads,2024-01-24,iOS,KZ,Almaty
1631,Google Ads,2024-01-19,Android,RU,Kazan
1632,Google Ads,2024-02-18,iOS,DE,Hamburg
1633,Google Ads,2024-02-04,Android,GB,Birmingham
1634,Google Ads,2024-01-20,iOS,KZ,Shymkent
1635,Google Ads,2024-01-08,Android,US,New York
1636,Google Ads,2024-01-18,Android,US,New York
1637,Google Ads,2024-01-15,Android,DE,Munich
1638,Google Ads,2024-02-20,iOS,RU,Saint Petersburg
1639,Google Ads,2024-02-20,iOS,KZ,Astana
1640,Google Ads,2024-01-05,iOS,RU,Kazan
1641,Google Ads,2024-01-07,iOS,RU,Moscow
1642,Google Ads,2024-02-23,Android,US,Los Angeles
1643,Google Ads,2024-01-20,iOS,GB,Manchester
1644,Google Ads,2024-01-11,Android,US,Los Angeles
1645,Google Ads,2024-01-28,iOS,GB,London
1646,Google Ads,2024-01-18,iOS,GB,Birmingham
1647,Google Ads,2024-02-12,Android,DE,Berlin
1648,Google Ads,2024-01-14,iOS,RU,Saint Petersburg
1649,Google Ads,2024-01-27,Android,RU,Kazan
1650,Google Ads,2024-02-24,iOS,DE,Munich
1651,Google Ads,2024-02-19,iOS,GB,Birmingham
1652,Google Ads,2024-01-27,iOS,GB,Manchester
1653,Google Ads,2024-02-16,iOS,RU,Saint Petersburg
1654,Google Ads,2024-01-03,Android,DE,Munich
1655,Google Ads,2024-02-08,iOS,KZ,Almaty
1656,Google Ads,2024-01-29,Android,KZ,Astana
1657,Google Ads,2024-01-14,iOS,US,Los Angeles
1658,Google Ads,2024-02-15,Android,KZ,Shymkent
1659,Google Ads,2024-02-15,iOS,KZ,Astana
1660,Google Ads,2024-01-05,Android,US,New York
1661,Google Ads,2024-02-07,Android,US,Los Angeles
1662,Google Ads,2024-03-01,iOS,US,Los Angeles
1663,Google Ads,2024-02-22,Android,RU,Saint Petersburg
1664,Google Ads,2024-02-25,iOS,KZ,Shymkent
1665,Google Ads,2024-01-15,Android,RU,Saint Petersburg
1666,Google Ads,2024-01-12,iOS,GB,London
1667,Google Ads,2024-02-21,iOS,KZ,Almaty
1668,Google Ads,2024-01-02,Android,GB,Birmingham
1669,Google Ads,2024-01-09,Android,RU,Moscow
1670,Google Ads,2024-02-21,Android,US,New York
1671,Google Ads,2024-01-31,iOS,DE,Berlin
1672,Google Ads,2024-02-20,iOS,GB,Birmingham
1673,Google Ads,2024-01-05,Android,US,New York
1674,Google Ads,2024-02-19,iOS,KZ,Almaty
1675,Google Ads,2024-02-08,iOS,DE,Munich
1676,Google Ads,2024-01-03,Android,DE,Munich
1677,Google Ads,2024-01-26,iOS,US,Los Angeles
1678,Google Ads,2024-01-06,iOS,GB,London
1679,Google Ads,2024-02-08,iOS,GB,London
1680,Google Ads,2024-01-09,Android,RU,Saint Petersburg
1681,Google Ads,2024-02-05,iOS,KZ,Astana
1682,Google Ads,2024-01-28,Android,KZ,Almaty
1683,Google Ads,2024-01-15,Android,US,New York
1684,Google Ads,2024-01-23,Android,US,Los Angeles
1685,Google Ads,2024-02-10,Android,GB,London
1686,Google Ads,2024-02-23,iOS,GB,Manchester
1687,Google Ads,2024-01-14,iOS,RU,Saint Petersburg
1688,Google Ads,2024-02-17,iOS,GB,London
1689,Google Ads,2024-02-13,iOS,DE,Munich
1690,Google Ads,2024-01-14,iOS,US,Los Angeles
1691,Google Ads,2024-02-24,iOS,DE,Hamburg
1692,Google Ads,2024-01-11,iOS,GB,Manchester
1693,Google Ads,2024-02-18,iOS,US,Chicago
1694,Google Ads,2024-02-03,Android,US,New York
1695,Google Ads,2024-02-10,Android,GB,Birmingham
1696,Google Ads,2024-01-13,Android,DE,Berlin
1697,Google Ads,2024-02-12,Android,KZ,Almaty
1698,Google Ads,2024-01-06,iOS,US,New York
1699,Google Ads,2024-01-28,iOS,GB,London
1700,Google Ads,2024-01-23,iOS,KZ,Almaty
1701,TikTok,2024-02-06,Android,GB,Manchester
1702,TikTok,2024-02-10,iOS,KZ,Shymkent
1703,TikTok,2024-02-29,iOS,RU,Moscow
1704,TikTok,2024-01-15,Android,GB,London
1705,TikTok,2024-01-22,Android,DE,Hamburg
1706,TikTok,2024-01-12,iOS,RU,Moscow
1707,TikTok,2024-02-04,iOS,US,Chicago
1708,TikTok,2024-02-28,Android,GB,Manchester
1709,TikTok,2024-02-18,Android,DE,Munich
1710,TikTok,2024-02-13,Android,GB,Manchester
1711,TikTok,2024-02-20,iOS,US,Los Angeles
1712,TikTok,2024-02-20,iOS,KZ,Shymkent
1713,TikTok,2024-02-18,iOS,RU,Moscow
1714,TikTok,2024-02-15,Android,US,Chicago
1715,TikTok,2024-02-19,iOS,RU,Moscow
1716,TikTok,2024-01-21,Android,RU,Saint Petersburg
1717,TikTok,2024-01-10,Android,RU,Saint Petersburg
1718,TikTok,2024-02-02,iOS,DE,Munich
1719,TikTok,2024-02-29,Android,RU,Kazan
1720,TikTok,2024-03-01,iOS,US,New York
1721,TikTok,2024-02-16,iOS,KZ,Almaty
1722,TikTok,2024-02-04,iOS,DE,Berlin
1723,TikTok,2024-01-27,iOS,RU,Saint Petersburg
1724,TikTok,2024-02-16,iOS,DE,Berlin
1725,TikTok,2024-02-21,Android,DE,Berlin
1726,TikTok,2024-02-12,Android,RU,Saint Petersburg
1727,TikTok,2024-01-18,Android,US,Los Angeles
1728,TikTok,2024-01-04,iOS,KZ,Shymkent
1729,TikTok,2024-01-16,iOS,DE,Munich
1730,TikTok,2024-02-12,iOS,DE,Berlin
1731,TikTok,2024-01-13,Android,KZ,Astana
1732,TikTok,2024-02-18,iOS,GB,Manchester
1733,TikTok,2024-02-14,iOS,DE,Berlin
1734,TikTok,2024-02-11,Android,GB,Manchester
1735,TikTok,2024-01-03,Android,KZ,Shymkent
1736,TikTok,2024-01-16,Android,RU,Kazan
1737,TikTok,2024-01-08,Android,KZ,Astana
1738,TikTok,2024-01-08,Android,DE,Munich
1739,TikTok,2024-02-29,Android,DE,Hamburg
1740,TikTok,2024-02-28,Android,GB,Birmingham
1741,TikTok,2024-01-15,iOS,DE,Berlin
1742,TikTok,2024-02-29,iOS,KZ,Almaty
1743,TikTok,2024-01-24,Android,DE,Munich
1744,TikTok,2024-02-25,iOS,KZ,Shymkent
1745,TikTok,2024-01-21,iOS,RU,Saint Petersburg
1746,TikTok,2024-02-18,Android,GB,Manchester
1747,TikTok,2024-01-30,iOS,DE,Munich
1748,TikTok,2024-01-25,Android,GB,Birmingham
1749,TikTok,2024-02-20,iOS,US,Chicago
1750,TikTok,2024-01-07,iOS,GB,Manchester
1751,TikTok,2024-01-10,Android,RU,Kazan
1752,TikTok,2024-02-15,Android,US,Los Angeles
1753,TikTok,2024-02-13,Android,US,Chicago
1754,TikTok,2024-02-11,iOS,KZ,Almaty
1755,TikTok,2024-01-31,Android,KZ,Almaty
1756,TikTok,2024-02-25,Android,US,New York
1757,TikTok,2024-01-29,iOS,GB,Birmingham
1758,TikTok,2024-01-30,Android,RU,Moscow
1759,TikTok,2024-02-24,iOS,RU,Saint Petersburg
1760,TikTok,2024-01-13,Android,KZ,Shymkent
1761,TikTok,2024-01-04,Android,RU,Kazan
1762,TikTok,2024-01-15,Android,GB,London
1763,TikTok,2024-01-25,iOS,GB,London
1764,TikTok,2024-02-10,Android,DE,Hamburg
1765,TikTok,2024-01-01,Android,RU,Kazan
1766,TikTok,2024-02-09,iOS,RU,Moscow
1767,TikTok,2024-02-16,Android,DE,Berlin
1768,TikTok,2024-01-25,Android,DE,Berlin
1769,TikTok,2024-02-17,Android,RU,Saint Petersburg
1770,TikTok,2024-01-27,Android,RU,Kazan
1771,TikTok,2024-01-03,Android,DE,Berlin
1772,TikTok,2024-01-30,iOS,DE,Munich
1773,TikTok,2024-02-19,Android,DE,Berlin
1774,TikTok,2024-02-29,Android,KZ,Shymkent
1775,TikTok,2024-01-08,Android,KZ,Shymkent
1776,TikTok,2024-02-04,iOS,US,Los Angeles
1777,TikTok,2024-02-29,Android,GB,Manchester
1778,TikTok,2024-02-22,iOS,RU,Moscow
1779,TikTok,2024-02-02,iOS,RU,Saint Petersburg
1780,TikTok,2024-02-13,Android,GB,Manchester
1781,TikTok,2024-01-17,Android,GB,London
1782,TikTok,2024-02-27,Android,KZ,Shymkent
1783,TikTok,2024-01-24,iOS,RU,Moscow
1784,TikTok,2024-01-05,Android,US,New York
1785,TikTok,2024-01-14,Android,GB,London
1786,TikTok,2024-01-22,iOS,DE,Munich
1787,TikTok,2024-01-25,Android,US,Los Angeles
1788,TikTok,2024-02-19,Android,GB,London
1789,TikTok,2024-01-23,iOS,RU,Saint Petersburg
1790,TikTok,2024-01-09,iOS,RU,Kazan
1791,TikTok,2024-02-27,iOS,RU,Kazan
1792,TikTok,2024-02-12,iOS,DE,Berlin
1793,TikTok,2024-02-12,Android,KZ,Almaty
1794,TikTok,2024-01-11,Android,DE,Munich
1795,TikTok,2024-01-07,iOS,KZ,Astana
1796,TikTok,2024-02-07,Android,DE,Munich
1797,TikTok,2024-02-10,iOS,RU,Moscow
1798,TikTok,2024-02-22,iOS,RU,Kazan
1799,TikTok,2024-01-04,iOS,GB,Birmingham
1800,TikTok,2024-01-15,iOS,DE,Berlin
1801,TikTok,2024-01-21,iOS,KZ,Almaty
1802,TikTok,2024-01-30,Android,RU,Kazan
1803,TikTok,2024-02-06,Android,KZ,Almaty
1804,TikTok,2024-01-09,Android,GB,Manchester
1805,TikTok,2024-01-23,Android,GB,Birmingham
1806,TikTok,2024-01-01,iOS,RU,Kazan
1807,TikTok,2024-02-05,iOS,KZ,Astana
1808,TikTok,2024-02-09,iOS,GB,London
1809,TikTok,2024-01-04,iOS,US,New York
1810,TikTok,2024-02-05,iOS,US,New York
1811,TikTok,2024-02-22,Android,DE,Hamburg
1812,TikTok,2024-01-13,iOS,RU,Moscow
1813,TikTok,2024-02-17,iOS,KZ,Shymkent
1814,TikTok,2024-02-13,iOS,RU,Kazan
1815,TikTok,2024-02-03,Android,DE,Hamburg
1816,TikTok,2024-01-30,iOS,RU,Kazan
1817,TikTok,2024-02-07,iOS,GB,Manchester
1818,TikTok,2024-01-11,iOS,DE,Berlin
1819,TikTok,2024-02-16,Android,GB,Birmingham
1820,TikTok,2024-02-04,Android,RU,Saint Petersburg
1821,TikTok,2024-02-15,iOS,RU,Saint Petersburg
1822,TikTok,2024-02-25,iOS,US,Los Angeles
1823,TikTok,2024-01-12,iOS,DE,Hamburg
1824,TikTok,2024-02-14,iOS,GB,Manchester
1825,TikTok,2024-02-05,Android,RU,Kazan
1826,TikTok,2024-01-10,iOS,US,Chicago
1827,TikTok,2024-01-10,Android,GB,Manchester
1828,TikTok,2024-02-01,iOS,KZ,Astana
1829,TikTok,2024-02-22,Android,DE,Munich
1830,TikTok,2024-02-23,iOS,US,Chicago
1831,TikTok,2024-01-26,Android,DE,Hamburg
1832,TikTok,2024-01-20,iOS,KZ,Astana
1833,TikTok,2024-01-12,Android,DE,Berlin
1834,TikTok,2024-01-24,Android,RU,Kazan
1835,TikTok,2024-02-21,Android,GB,London
1836,TikTok,2024-01-14,Android,KZ,Almaty
1837,TikTok,2024-02-10,iOS,GB,London
1838,TikTok,2024-02-28,iOS,DE,Munich
1839,TikTok,2024-02-28,iOS,US,Los Angeles
1840,TikTok,2024-02-03,Android,GB,Birmingham
1841,TikTok,2024-02-28,Android,US,New York
1842,TikTok,2024-02-26,iOS,DE,Berlin
1843,TikTok,2024-02-08,iOS,GB,London
1844,TikTok,2024-02-05,Android,RU,Kazan
1845,TikTok,2024-02-22,Android,US,New York
1846,TikTok,2024-02-23,iOS,GB,Birmingham
1847,TikTok,2024-01-04,Android,GB,Birmingham
1848,TikTok,2024-01-06,iOS,DE,Munich
1849,TikTok,2024-02-28,iOS,KZ,Astana
1850,TikTok,2024-01-02,iOS,KZ,Almaty
1851,TikTok,2024-01-11,iOS,DE,Hamburg
1852,TikTok,2024-01-23,Android,DE,Munich
1853,TikTok,2024-02-09,iOS,US,New York
1854,TikTok,2024-02-03,iOS,RU,Saint Petersburg
1855,TikTok,2024-02-16,Android,KZ,Shymkent
1856,TikTok,2024-01-14,iOS,GB,Manchester
1857,TikTok,2024-02-17,Android,KZ,Almaty
1858,TikTok,2024-01-30,iOS,US,Los Angeles
1859,TikTok,2024-01-06,Android,US,Los Angeles
1860,TikTok,2024-01-27,Android,US,New York
1861,TikTok,2024-02-06,Android,RU,Moscow
1862,TikTok,2024-01-24,iOS,GB,Manchester
1863,TikTok,2024-02-04,iOS,DE,Munich
1864,TikTok,2024-01-16,iOS,RU,Kazan
1865,TikTok,2024-01-23,iOS,DE,Hamburg
1866,TikTok,2024-01-01,Android,KZ,Almaty
1867,TikTok,2024-02-24,iOS,DE,Berlin
1868,TikTok,2024-02-02,Android,RU,Saint Petersburg
1869,TikTok,2024-01-19,iOS,KZ,Shymkent
1870,TikTok,2024-01-15,iOS,GB,Birmingham
1871,TikTok,2024-02-15,iOS,US,Los Angeles
1872,TikTok,2024-02-27,Android,DE,Berlin
1873,TikTok,2024-02-27,Android,DE,Munich
1874,TikTok,2024-01-14,iOS,GB,London
1875,TikTok,2024-01-20,iOS,RU,Kazan
1876,TikTok,2024-02-17,Android,US,New York
1877,TikTok,2024-02-16,Android,GB,Birmingham
1878,TikTok,2024-01-03,iOS,KZ,Shymkent
1879,TikTok,2024-01-22,Android,DE,Hamburg
1880,TikTok,2024-01-16,iOS,DE,Hamburg
1881,TikTok,2024-02-20,iOS,DE,Hamburg
1882,TikTok,2024-02-05,Android,RU,Kazan
1883,TikTok,2024-01-27,Android,KZ,Shymkent
1884,TikTok,2024-01-02,Android,KZ,Shymkent
1885,TikTok,2024-01-15,Android,KZ,Astana
1886,TikTok,2024-02-04,Android,DE,Berlin
1887,TikTok,2024-02-02,iOS,RU,Saint Petersburg
1888,TikTok,2024-02-01,iOS,DE,Berlin
1889,TikTok,2024-01-15,iOS,US,Chicago
1890,TikTok,2024-01-11,iOS,DE,Berlin
1891,TikTok,2024-02-02,iOS,US,Chicago
1892,TikTok,2024-01-31,iOS,KZ,Astana
1893,TikTok,2024-02-11,Android,KZ,Astana
1894,TikTok,2024-01-07,iOS,RU,Kazan
1895,TikTok,2024-01-14,Android,US,Los Angeles
1896,TikTok,2024-01-19,iOS,US,Los Angeles
1897,TikTok,2024-01-04,Android,DE,Berlin
1898,TikTok,2024-01-04,iOS,DE,Hamburg
1899,TikTok,2024-02-14,iOS,GB,Manchester
1900,TikTok,2024-01-21,Android,DE,Munich
1901,TikTok,2024-01-02,Android,GB,London
1902,TikTok,2024-01-25,iOS,GB,Birmingham
1903,TikTok,2024-01-23,Android,KZ,Astana
1904,TikTok,2024-01-10,iOS,RU,Moscow
1905,TikTok,2024-01-26,iOS,DE,Hamburg
1906,TikTok,2024-01-23,Android,DE,Hamburg
1907,TikTok,2024-01-24,Android,RU,Kazan
1908,TikTok,2024-02-24,Android,GB,London
1909,TikTok,2024-02-13,iOS,RU,Moscow
1910,TikTok,2024-01-30,iOS,DE,Munich
1911,TikTok,2024-01-05,iOS,GB,Manchester
1912,TikTok,2024-02-23,Android,RU,Saint Petersburg
1913,TikTok,2024-02-01,Android,US,New York
1914,TikTok,2024-02-27,Android,RU,Saint Petersburg
1915,TikTok,2024-02-01,iOS,KZ,Shymkent
1916,TikTok,2024-01-29,iOS,US,Los Angeles
1917,TikTok,2024-01-31,iOS,GB,Birmingham
1918,TikTok,2024-02-26,Android,RU,Kazan
1919,TikTok,2024-02-04,iOS,KZ,Almaty
1920,TikTok,2024-02-08,Android,DE,Berlin
1921,TikTok,2024-01-10,iOS,RU,Saint Petersburg
1922,TikTok,2024-01-17,Android,GB,Manchester
1923,TikTok,2024-02-06,Android,RU,Moscow
1924,TikTok,2024-01-14,iOS,RU,Moscow
1925,TikTok,2024-02-27,Android,KZ,Shymkent
1926,TikTok,2024-02-28,iOS,US,Chicago
1927,TikTok,2024-02-22,Android,DE,Hamburg
1928,TikTok,2024-02-02,iOS,US,Los Angeles
1929,TikTok,2024-02-06,Android,US,Los Angeles
1930,TikTok,2024-01-12,iOS,DE,Hamburg
1931,TikTok,2024-01-23,iOS,KZ,Almaty
1932,TikTok,2024-01-30,Android,US,Los Angeles
1933,TikTok,2024-02-01,Android,US,New York
1934,TikTok,2024-02-12,iOS,DE,Hamburg
1935,TikTok,2024-01-20,iOS,RU,Moscow
1936,TikTok,2024-01-18,iOS,DE,Munich
1937,TikTok,2024-01-14,Android,KZ,Astana
1938,TikTok,2024-02-02,Android,GB,London
1939,TikTok,2024-01-20,iOS,KZ,Shymkent
1940,TikTok,2024-01-28,iOS,DE,Berlin
1941,TikTok,2024-02-16,Android,GB,Manchester
1942,TikTok,2024-01-31,iOS,US,Los Angeles
1943,TikTok,2024-01-31,iOS,KZ,Shymkent
1944,TikTok,2024-02-10,Android,DE,Berlin
1945,TikTok,2024-01-13,Android,RU,Saint Petersburg
1946,TikTok,2024-02-22,iOS,RU,Kazan
1947,TikTok,2024-02-28,iOS,RU,Moscow
1948,TikTok,2024-02-29,iOS,DE,Munich
1949,TikTok,2024-02-26,iOS,KZ,Shymkent
1950,TikTok,2024-01-07,Android,DE,Munich
1951,TikTok,2024-01-27,iOS,US,New York
1952,TikTok,2024-02-06,iOS,GB,London
1953,TikTok,2024-01-25,Android,US,Chicago
1954,TikTok,2024-02-25,Android,GB,Birmingham
1955,TikTok,2024-02-22,iOS,DE,Berlin
1956,TikTok,2024-02-08,iOS,GB,Birmingham
1957,TikTok,2024-02-19,Android,DE,Munich
1958,TikTok,2024-02-02,iOS,KZ,Astana
1959,TikTok,2024-02-13,iOS,RU,Saint Petersburg
1960,TikTok,2024-01-01,iOS,KZ,Shymkent
1961,TikTok,2024-02-13,iOS,DE,Hamburg
1962,TikTok,2024-02-11,iOS,RU,Saint Petersburg
1963,TikTok,2024-02-16,Android,GB,Birmingham
1964,TikTok,2024-01-03,iOS,RU,Saint Petersburg
1965,TikTok,2024-02-22,iOS,US,Los Angeles
1966,TikTok,2024-02-06,iOS,RU,Kazan
1967,TikTok,2024-02-06,Android,RU,Moscow
1968,TikTok,2024-01-13,iOS,KZ,Astana
1969,TikTok,2024-02-16,iOS,US,New York
1970,TikTok,2024-02-05,Android,GB,London
1971,TikTok,2024-01-09,Android,GB,London
1972,TikTok,2024-02-11,iOS,DE,Munich
1973,TikTok,2024-01-31,Android,DE,Hamburg
1974,TikTok,2024-01-09,Android,DE,Munich
1975,TikTok,2024-02-09,iOS,DE,Munich
1976,TikTok,2024-01-05,Android,KZ,Astana
1977,TikTok,2024-02-20,Android,GB,London
1978,TikTok,2024-02-29,iOS,DE,Hamburg
1979,TikTok,2024-02-05,iOS,DE,Munich
1980,TikTok,2024-01-10,Android,RU,Saint Petersburg
1981,TikTok,2024-02-09,iOS,KZ,Shymkent
1982,TikTok,2024-01-04,Android,US,New York
1983,TikTok,2024-01-30,iOS,GB,Birmingham
1984,TikTok,2024-02-28,iOS,RU,Moscow
1985,TikTok,2024-01-23,iOS,DE,Berlin
1986,TikTok,2024-01-12,Android,KZ,Astana
1987,TikTok,2024-01-28,iOS,DE,Berlin
1988,TikTok,2024-01-28,iOS,RU,Moscow
1989,TikTok,2024-02-17,iOS,GB,Manchester
1990,TikTok,2024-01-03,Android,DE,Hamburg
1991,TikTok,2024-01-03,Android,GB,London
1992,TikTok,2024-01-28,Android,DE,Berlin
1993,TikTok,2024-02-26,iOS,KZ,Astana
1994,TikTok,2024-01-12,Android,RU,Saint Petersburg
1995,TikTok,2024-02-16,iOS,US,Chicago
1996,TikTok,2024-01-27,iOS,US,Chicago
1997,TikTok,2024-02-06,Android,KZ,Astana
1998,TikTok,2024-02-23,iOS,RU,Kazan
1999,TikTok,2024-02-21,iOS,DE,Berlin
2000,TikTok,2024-01-10,Android,DE,Hamburg
